sample_id,ln_x2_final,T,T_m,dH_fus,tau_12,tau_21,alpha,eta,denominator,d_lnx2_dTm,d_lnx2_ddH,d_lnx2_dtau12,d_lnx2_dtau21,d_lnx2_dalpha,d_lnx2_dTm_abs,d_lnx2_ddH_abs,d_lnx2_dtau12_abs,d_lnx2_dtau21_abs,d_lnx2_dalpha_abs,abs_error
26,-7.0566406,313.45,690.0285,24308.361,1.2623758,0.84218246,0.20683354,-4.461025427877975,0.9961560774787145,-0.006164306309855731,-0.0002102242488317224,-1.0010294340497654,-0.6956727714052026,0.6000233737164243,0.006164306309855731,0.0002102242488317224,1.0010294340497654,0.6956727714052026,0.6000233737164243,1.9966959981665156
27,-6.508625,329.75,690.0285,24308.361,1.2217007,0.780045,0.20685253,-4.266046803166654,0.9936413386847234,-0.006179907130405285,-0.000191666777739718,-1.0015700088430832,-0.7167750714380912,0.5242163329065387,0.006179907130405285,0.000191666777739718,1.0015700088430832,0.7167750714380912,0.5242163329065387,1.9178137976301952
28,-6.385076,333.65,690.0285,24308.361,1.2125565,0.7660804,0.20685703,-4.221673006253823,0.9928799782838145,-0.006184646007886245,-0.00018751955532351773,-1.0017223321295787,-0.7216639836859325,0.5079516141020478,0.006184646007886245,0.00018751955532351773,1.0017223321295787,0.7216639836859325,0.5079516141020478,1.8891709668158576
29,-7.915071,298.15,694.6977,26835.852,1.0901109,0.76555216,0.22051889,-3.8630080787971273,0.9985892373368759,-0.006697716562508909,-0.00023060454333310702,-1.0002594954401909,-0.7027134570622009,0.49622329747471927,0.006697716562508909,0.00023060454333310702,1.0002594954401909,0.7027134570622009,0.49622329747471927,4.956533648467547
30,-7.7117405,303.15,694.6977,26835.85,1.0782833,0.7476172,0.22052537,-3.808248929988059,0.9982956492199733,-0.006699685790299328,-0.0002240072348188971,-1.0003003223529714,-0.708972674359684,0.47538618550237904,0.006699685790299328,0.0002240072348188971,1.0003003223529714,0.708972674359684,0.47538618550237904,4.774046054558362
31,-7.3240776,313.15,694.6977,26835.85,1.0557601,0.7134712,0.2205382,-3.7032638360658665,0.9975578172046673,-0.006704641134825047,-0.0002114718022097208,-1.0003925004991958,-0.7210691766718152,0.43686771275720737,0.006704641134825047,0.0002114718022097208,1.0003925004991958,0.7210691766718152,0.43686771275720737,4.573040831601681
32,-6.959753,323.15,694.6977,26835.852,1.0346279,0.68144333,0.22055106,-3.6037908069378055,0.9965788095600879,-0.006711228063344717,-0.00019975280536089094,-1.000496685683364,-0.7326586444733084,0.40218379928333814,0.006711228063344717,0.00019975280536089094,1.000496685683364,0.7326586444733084,0.40218379928333814,4.362552068862557
33,-6.61662,333.15,694.6977,26835.852,1.0147616,0.6513449,0.22056378,-3.5092542871733965,0.9953048087808155,-0.006719818506902455,-0.00018878339933002555,-1.0006084458947804,-0.74380307365072,0.37095118666536203,0.006719818506902455,0.00018878339933002555,1.0006084458947804,0.74380307365072,0.37095118666536203,4.223360927946066
34,-4.8467364,278.15,685.59924,18104.3,0.10682818,0.09290746,0.2935706,-0.3932465935706555,0.9969114538466608,-0.004647019304487717,-0.00025778492362735076,-0.9864079054807071,-0.935425285503124,0.008352901406271913,0.004647019304487717,0.00025778492362735076,0.9864079054807071,0.935425285503124,0.008352901406271913,0.6117496875790316
35,-4.7065663,283.15,685.59924,18104.303,0.10621002,0.09198766,0.29355532,-0.3898335850425857,0.9964775610153377,-0.004649043510656626,-0.00025023420524354525,-0.9843453192769039,-0.9342291609388462,0.008184826491465041,0.004649043510656626,0.00025023420524354525,0.9843453192769039,0.9342291609388462,0.008184826491465041,0.6472637427075432
36,-4.5712056,288.15,685.59924,18104.3,0.10561706,0.09110065,0.29354006,-0.38648665344426214,0.9960016101779391,-0.0046512643388826515,-0.00024295321964715774,-0.9820574900659808,-0.932822625026253,0.008023799777844,0.0046512643388826515,0.00024295321964715774,0.9820574900659808,0.932822625026253,0.008023799777844,0.6575856879021122
37,-4.440404,293.15,685.59924,18104.303,0.10504692,0.090244025,0.29352492,-0.3831941581972822,0.9954816910343788,-0.004653694367537402,-0.00023592826249850885,-0.9795302390990016,-0.9311942539773663,0.007869248575684848,0.004653694367537402,0.00023592826249850885,0.9795302390990016,0.9311942539773663,0.007869248575684848,0.6525265985296294
38,-4.3139277,298.15,685.59924,18104.303,0.104499474,0.089417025,0.2935098,-0.3799521303199302,0.994915902291619,-0.004656340830298057,-0.00022914652707814795,-0.9767494125913777,-0.9293317279899922,0.007720903833114481,0.004656340830298057,0.00022914652707814795,0.9767494125913777,0.9293317279899922,0.007720903833114481,0.669578976256358
39,-4.1915584,303.15,685.59924,18104.303,0.103972726,0.08861746,0.29349482,-0.37675015121087674,0.9943025207575225,-0.004659213309671425,-0.00022259599265261944,-0.9737008366171526,-0.9272233270383402,0.007578261579098409,0.004659213309671425,0.00022259599265261944,0.9737008366171526,0.9272233270383402,0.007578261579098409,0.6582344079259581
40,-4.073091,308.15,685.59924,18104.3,0.10346656,0.08784473,0.29347986,-0.373584579606443,0.9936398406608766,-0.00466231986814169,-0.0002162653980983055,-0.9703704448371493,-0.9248565440517259,0.007441101851928821,0.00466231986814169,0.0002162653980983055,0.9703704448371493,0.9248565440517259,0.007441101851928821,0.6553773722117349
41,-3.958336,313.15,685.59924,18104.303,0.10297906,0.08709686,0.293465,-0.37044561844747775,0.992926392140844,-0.004665670663224919,-0.0002101441353112802,-0.966744303650221,-0.9222195501972236,0.007308980027616886,0.004665670663224919,0.0002101441353112802,0.966744303650221,0.9222195501972236,0.007308980027616886,0.6518466129282228
42,-3.8471127,318.15,685.59924,18104.3,0.10251031,0.0863734,0.29345015,-0.36733035416137216,0.9921607051262613,-0.0046692705596527335,-0.00020422224947722352,-0.9628086263151258,-0.9192998006912853,0.007181717701242221,0.0046692705596527335,0.00020422224947722352,0.9628086263151258,0.9192998006912853,0.007181717701242221,0.5641368377111364
43,-3.7392533,323.15,685.59924,18104.303,0.10205851,0.08567257,0.2934354,-0.3642296504402246,0.9913415884972898,-0.004673129416042816,-0.0001984903326437042,-0.9585498107519249,-0.9160854253970346,0.007058919063938652,0.004673129416042816,0.0001984903326437042,0.9585498107519249,0.9160854253970346,0.007058919063938652,0.569522890387292
44,-9.268046,303.15,690.85077,22933.459,2.7440476,1.8513569,0.14382052,-10.315585186192576,0.999026283265392,-0.0057851435123466854,-0.00022287836370236437,-1.0005836664214538,-0.5627128203702507,2.630206124904945,0.0057851435123466854,0.00022287836370236437,1.0005836664214538,0.5627128203702507,2.630206124904945,2.7242395280124487
45,-8.867433,313.15,690.85077,22933.457,2.686018,1.7610321,0.14382468,-10.024699988616543,0.9985874814376986,-0.005787685129951106,-0.0002102882809092284,-1.0008389542769998,-0.580377938936543,2.412680076351358,0.005787685129951106,0.0002102882809092284,1.0008389542769998,0.580377938936543,2.412680076351358,2.8140926434732467
46,-8.489988,323.15,690.85077,22933.459,2.6315775,1.6763026,0.14382881,-9.750733658860634,0.9979960708902441,-0.005791115406036717,-0.00019850309449863054,-1.0011793026373528,-0.5973804260387687,2.215151489833172,0.005791115406036717,0.00019850309449863054,1.0011793026373528,0.5973804260387687,2.215151489833172,3.11996011292433
47,-8.133676,333.15,690.85077,22933.457,2.5804014,1.5966626,0.14383292,-9.491959002553795,0.9972142300499375,-0.0057956552795911005,-0.00018745512742848226,-1.0016243831468492,-0.6137888655918865,2.0356731431934985,0.0057956552795911005,0.00018745512742848226,1.0016243831468492,0.6137888655918865,2.0356731431934985,3.334435085439754
48,-7.7966795,343.15,690.85077,22933.459,2.5322058,1.5216684,0.14383699,-9.246873348682836,0.9961986310304246,-0.005801564307831391,-0.00017708486409027664,-1.0021963547534718,-0.6296723063397339,1.8725483068219855,0.005801564307831391,0.00017708486409027664,1.0021963547534718,0.6296723063397339,1.8725483068219855,3.355327396006432
49,-8.8380375,278.15,696.8742,27840.51,0.9848851,0.7344687,0.230806,-3.5183475534950075,0.9994894622957752,-0.006898905157168584,-0.0002599599059710482,-1.0000635559284634,-0.7012048106961163,0.45569157206679645,0.006898905157168584,0.0002599599059710482,1.0000635559284634,0.7012048106961163,0.45569157206679645,2.1650628506930953
50,-8.601426,283.15,696.8742,27840.512,0.9732889,0.7170044,0.23081255,-3.465920465568346,0.9993628132383799,-0.006899779949758956,-0.0002523520095278094,-1.0000736545645637,-0.7074976642646995,0.436125297746595,0.006899779949758956,0.0002523520095278094,1.0000736545645637,0.7074976642646995,0.436125297746595,2.2044492546685373
51,-8.372893,288.15,696.8742,27840.51,0.9620941,0.7001478,0.2308191,-3.4151148016487345,0.9992109508071119,-0.006900828098809604,-0.00024501356937001227,-1.0000841842665948,-0.7136201746685634,0.4175912429030267,0.006900828098809604,0.00024501356937001227,1.0000841842665948,0.7136201746685634,0.4175912429030267,2.205508631399953
52,-8.152026,293.15,696.8742,27840.512,0.951281,0.683868,0.23082563,-3.365847184317691,0.9990301278555974,-0.006902077634152747,-0.0002379314724666111,-1.0000948349020524,-0.7195810634186754,0.40002680817720204,0.006902077634152747,0.0002379314724666111,1.0000948349020524,0.7195810634186754,0.40002680817720204,2.2256336822014458
53,-7.938434,298.15,696.8742,27840.51,0.94082993,0.66813564,0.23083216,-3.3180345740096957,0.9988162422756349,-0.006903555142693723,-0.00023109352613593127,-1.0001051922470912,-0.7253888682623469,0.38337381927659797,0.006903555142693723,0.00023109352613593127,1.0001051922470912,0.7253888682623469,0.38337381927659797,2.2604988916128246
54,-7.731761,303.15,696.8742,27840.512,0.9307227,0.65292406,0.23083866,-3.271599859527867,0.9985648442241433,-0.006905293673416269,-0.00022448837603887794,-1.0001147217844641,-0.7310515685094665,0.3675795502618393,0.006905293673416269,0.00022448837603887794,1.0001147217844641,0.7310515685094665,0.3675795502618393,2.262089013917789
55,-7.531662,308.15,696.8742,27840.51,0.9209433,0.6382074,0.23084512,-3.2264720823770987,0.9982711048122013,-0.006907325047002302,-0.0002181054407982608,-1.000122754693015,-0.7365771704566825,0.3525944849762965,0.006907325047002302,0.0002181054407982608,1.000122754693015,0.7365771704566825,0.3525944849762965,2.2348501102043627
56,-7.337822,313.15,696.8742,27840.512,0.9114748,0.62396234,0.23085159,-3.1825790128375675,0.9979298415351615,-0.006909687649694283,-0.00021193484045251435,-1.0001284666970716,-0.7419729785607856,0.33837391053203775,0.006909687649694283,0.00021193484045251435,1.0001284666970716,0.7419729785607856,0.33837391053203775,2.161401204555263
57,-7.8602095,293.25,664.9588,15469.221,2.8334494,1.966243,0.14304918,-10.731292740540473,0.995859941958401,-0.00422542779540904,-0.00023022994021699433,-1.0025254443927785,-0.5445779554357925,2.936273445108433,0.00422542779540904,0.00023022994021699433,1.0025254443927785,0.5445779554357925,2.936273445108433,0.0417980872991483
58,-7.697536,298.15,664.9588,15469.221,2.802271,1.9177015,0.1430512,-10.574365618316499,0.9951998267390032,-0.004228230518160064,-0.00022360931065159916,-1.002916795237582,-0.5539912462902787,2.8155468735670373,0.004228230518160064,0.00022360931065159916,1.002916795237582,0.5539912462902787,2.8155468735670373,0.3117449117435642
59,-7.530078,303.35,664.9588,15469.221,2.7702832,1.8679047,0.14305334,-10.413022050418112,0.9944113686280794,-0.004231583036797796,-0.00021683238801076788,-1.003382107014114,-0.5638177791812474,2.69381259080076,0.004231583036797796,0.00021683238801076788,1.003382107014114,0.5638177791812474,2.69381259080076,0.5918634477982909
60,-7.3769293,308.25,664.9588,15469.221,2.7411292,1.8225192,0.14305533,-10.265608593216225,0.9935786696498763,-0.004235129444322995,-0.0002106704975042705,-1.0038713443774396,-0.5729347678581196,2.584810258357515,0.004235129444322995,0.0002106704975042705,1.0038713443774396,0.5729347678581196,2.584810258357515,0.9138598254213984
61,-7.2250814,313.25,664.9588,15469.221,2.712319,1.7776723,0.14305739,-10.11953820581784,0.9926320323379992,-0.00423916833428626,-0.00020459692932234713,-1.0044251580504915,-0.5821059993783438,2.4790062991265875,0.00423916833428626,0.00020459692932234713,1.0044251580504915,0.5821059993783438,2.4790062991265875,1.1844266524878675
62,-7.0774984,318.25,664.9588,15469.221,2.684414,1.7342353,0.1430594,-9.97762320846627,0.9915800677199061,-0.004243665656532828,-0.00019873021681516987,-1.0050380253431102,-0.5911554122178643,2.3784113115707815,0.004243665656532828,0.00019873021681516987,1.0050380253431102,0.5911554122178643,2.3784113115707815,1.439503701855923
63,-6.933982,323.25,664.9588,15469.221,2.657371,1.6921431,0.14306141,-9.839629770853842,0.9904150767954061,-0.004248657333348239,-0.00019306147900333685,-1.0057140045441284,-0.6000940081745958,2.282773534323843,0.004248657333348239,0.00019306147900333685,1.0057140045441284,0.6000940081745958,2.282773534323843,1.69015271418281
64,-6.7971067,328.15,664.9588,15469.221,2.631669,1.6521395,0.14306341,-9.70800237074647,0.9891561390255272,-0.004254064765984197,-0.00018769012033788857,-1.006441692802725,-0.608756818491776,2.1936331340521003,0.004254064765984197,0.00018769012033788857,1.006441692802725,0.608756818491776,2.1936331340521003,1.9775049461586065
65,-6.6584206,333.25,664.9588,15469.221,2.6057181,1.6117518,0.14306544,-9.574571810879966,0.9877141831728591,-0.004260275240321252,-0.0001822849389072045,-1.0072720780699154,-0.617683637143263,2.105442262903311,0.004260275240321252,0.0001822849389072045,1.0072720780699154,0.617683637143263,2.105442262903311,2.1921423756226677
66,-8.86604,293.2,693.9137,22132.145,2.3590984,1.6386659,0.15784079,-8.798204725967832,0.9987585712038493,-0.00553531121531599,-0.00023718882483201933,-1.0006804069337831,-0.5730237169357322,2.0772015475868364,0.00553531121531599,0.00023718882483201933,1.0006804069337831,0.5730237169357322,2.0772015475868364,4.707465769211783
67,-8.466829,303.2,693.9137,22132.145,2.3069544,1.5576833,0.1578465,-8.542561745110374,0.998203236102826,-0.0055383907010377095,-0.00022376645780895768,-1.0009728903498847,-0.5906715419531018,1.9028665270553864,0.0055383907010377095,0.00022376645780895768,1.0009728903498847,0.5906715419531018,1.9028665270553864,4.8629273187005495
68,-8.0915985,313.2,693.9137,22132.145,2.2581372,1.4818759,0.15785219,-8.302026051190456,0.9974587492869527,-0.005542524464825962,-0.00021123521720926657,-1.0013592737489119,-0.6076387364348068,1.745144771806144,0.005542524464825962,0.00021123521720926657,1.0013592737489119,0.6076387364348068,1.745144771806144,5.068466733846153
69,-7.7381563,323.2,693.9137,22132.145,2.2123375,1.410764,0.15785787,-8.075013012913674,0.9964803080921658,-0.005547966653914356,-0.00019951845862292478,-1.0018596335630299,-0.6240021553820941,1.6023695212941176,0.005547966653914356,0.00019951845862292478,1.0018596335630299,0.6240021553820941,1.6023695212941176,5.266024103062067
70,-7.404552,333.2,693.9137,22132.145,2.1692855,1.3439246,0.15786348,-7.860139843978972,0.9952172883467953,-0.0055550075197761135,-0.00018854900752344342,-1.0024960643760652,-0.6398394450036624,1.4730898688480694,0.0055550075197761135,0.00018854900752344342,1.0024960643760652,0.6398394450036624,1.4730898688480694,5.445534880660269
71,-6.0773163,273.15,669.59296,16294.687,1.1344991,0.85005593,0.22181934,-4.0705499637932885,0.9906608326863988,-0.004412546060766399,-0.00026316832320598995,-1.0019931827322577,-0.6763521460260445,0.6070953890331662,0.004412546060766399,0.00026316832320598995,1.0019931827322577,0.6763521460260445,0.6070953890331662,3.5010835076976643
72,-5.918971,278.15,669.59296,16294.687,1.1207011,0.8291415,0.22182584,-4.006118893461562,0.9892316939504611,-0.004418920846914189,-0.00025554683187913377,-1.0022154999002209,-0.683985114364312,0.5817296460123097,0.004418920846914189,0.00025554683187913377,1.0022154999002209,0.683985114364312,0.5817296460123097,3.5052309193463347
73,-5.765873,283.15,669.59296,16294.687,1.1073899,0.8089677,0.22183233,-3.9434864087415877,0.9876464003982389,-0.004426013756606938,-0.00024822553174417775,-1.0024466021042318,-0.6914862700565285,0.5578381069000048,0.004426013756606938,0.00024822553174417775,1.0024466021042318,0.6914862700565285,0.5578381069000048,3.5318806537938316
74,-5.617735,288.15,669.59296,16294.687,1.0945399,0.78949577,0.22183874,-3.882535572358906,0.9858952909442598,-0.004433875072716089,-0.00024118999506439893,-1.0026846087943033,-0.6988671290587386,0.5353366477006415,0.004433875072716089,0.00024118999506439893,1.0026846087943033,0.6988671290587386,0.5353366477006415,3.57597443434547
75,-5.4742904,293.15,669.59296,16294.687,1.0821276,0.77069,0.22184515,-3.823158204972297,0.983968721578427,-0.004442556413595829,-0.00023442670792946503,-1.0029272927301873,-0.7061382705628467,0.5141483173309781,0.004442556413595829,0.00023442670792946503,1.0029272927301873,0.7061382705628467,0.5141483173309781,3.604785553088254
76,-5.335289,298.15,669.59296,16294.687,1.070131,0.75251603,0.22185154,-3.7652510806129733,0.9818570723051496,-0.00445211088062252,-0.0002279229965823095,-1.003172064816921,-0.7133101639118347,0.4942011078826297,0.00445211088062252,0.0002279229965823095,1.003172064816921,0.7133101639118347,0.4942011078826297,3.644098587158484
77,-5.2004986,303.15,669.59296,16294.687,1.0585294,0.734944,0.22185794,-3.708718586014349,0.9795508135084402,-0.004462592950302587,-0.00022166694774893177,-1.0034159569038066,-0.7203918212526456,0.47543129822586194,0.004462592950302587,0.00022166694774893177,1.0034159569038066,0.7203918212526456,0.47543129822586194,3.67632051244934
78,-5.0696955,308.15,669.59296,16294.687,1.0473037,0.71794295,0.2218643,-3.653467957846117,0.9770403891806639,-0.004474059213142342,-0.00021564737796963093,-1.0036556115136097,-0.7273928825298823,0.4577768053911016,0.004474059213142342,0.00021564737796963093,1.0036556115136097,0.7273928825298823,0.4577768053911016,3.744684340014293
79,-8.239699,288.2,694.15027,26217.475,1.1510066,0.8275645,0.21816044,-4.1109991387113185,0.9989148454954194,-0.006551569931447504,-0.0002443356701558391,-1.0002366801421345,-0.6846060498003231,0.5727518509181607,0.006551569931447504,0.0002443356701558391,1.0002366801421345,0.6846060498003231,0.5727518509181607,1.4184918328722895
80,-7.8195357,298.2,694.15027,26217.475,1.1252818,0.788489,0.2181733,-3.992372427601373,0.9983958320249403,-0.006554975747996549,-0.00023044470196509004,-1.0003259252367533,-0.6978626213186288,0.5248899195676906,0.006554975747996549,0.00023044470196509004,1.0003259252367533,0.6978626213186288,0.5248899195676906,1.4181758365030284
81,-7.4259562,308.2,694.15027,26217.475,1.1012245,0.75195545,0.21818608,-3.880462755471335,0.997688830918542,-0.0065596208587391245,-0.00021749039762969496,-1.0004349610134213,-0.7105108134105144,0.4818560811724358,0.0065596208587391245,0.00021749039762969496,1.0004349610134213,0.7105108134105144,0.4818560811724358,1.4018465192746632
82,-7.0564256,318.2,694.15027,26217.477,1.078676,0.717725,0.21819882,-3.7745658690185055,0.9967468783160249,-0.006565820377712288,-0.00020539119630974325,-1.00056338523729,-0.7226204502419274,0.44313217282596995,0.006565820377712288,0.00020539119630974325,1.00056338523729,0.7226204502419274,0.44313217282596995,1.218606062824616
83,-6.7087,328.2,694.15027,26217.475,1.0574989,0.6855852,0.21821147,-3.674050526351468,0.9955167419828509,-0.006573933104117556,-0.0001940758111478773,-1.000708891736529,-0.7342587054811762,0.40827423411915725,0.006573933104117556,0.0001940758111478773,1.000708891736529,0.7342587054811762,0.40827423411915725,1.0472200017549804
84,-6.612862,285.07,687.7624,24378.361,0.33792457,0.2741472,0.27771622,-1.2114141716042501,0.9983730913294466,-0.006209044294751266,-0.00024744609297695563,-0.9984006091433543,-0.8555745204194738,0.0697501547729747,0.006209044294751266,0.00024744609297695563,0.9984006091433543,0.8555745204194738,0.0697501547729747,2.511492932978874
85,-6.478116,288.7,687.7624,24378.361,0.33558503,0.27081397,0.27771294,-1.2006932336414278,0.9981548909827709,-0.006210401614772316,-0.0002421852211316774,-0.998158152098227,-0.8571262928768312,0.06814382782981428,0.006210401614772316,0.0002421852211316774,0.998158152098227,0.8571262928768312,0.06814382782981428,2.476168322505293
86,-6.3584986,292.0,687.7624,24378.361,0.33350855,0.26785535,0.27770996,-1.1911401491680014,0.9979369867929041,-0.006211757684895505,-0.0002375199596912255,-0.9979123085962143,-0.8584908811723471,0.06673435376247328,0.006211757684895505,0.0002375199596912255,0.9979123085962143,0.8584908811723471,0.06673435376247328,2.4574155079134115
87,-6.259083,294.8,687.7624,24378.361,0.33178362,0.26539668,0.2777075,-1.1831739871100164,0.997736589093998,-0.006213005330777015,-0.00023364644095508492,-0.9976832107614357,-0.8596141426907078,0.06557490054734587,0.006213005330777015,0.00023364644095508492,0.9976832107614357,0.8596141426907078,0.06557490054734587,2.439183077637113
88,-6.1805377,297.05,687.7624,24378.361,0.33042127,0.2634546,0.27770546,-1.1768620247766437,0.9975647018947367,-0.006214075873954088,-0.00023058874994107646,-0.9974845711610488,-0.860493592071288,0.06466676209093887,0.006214075873954088,0.00023058874994107646,0.9974845711610488,0.860493592071288,0.06466676209093887,2.4293572203417604
89,-6.0919046,299.63,687.7624,24378.361,0.32888424,0.26126334,0.27770317,-1.169717991088095,0.9973551526116466,-0.00621538148223319,-0.00022714141049484052,-0.9972399008254856,-0.8614765478711386,0.06365036460001727,0.00621538148223319,0.00022714141049484052,0.9972399008254856,0.8614765478711386,0.06365036460001727,2.4145584218974907
90,-6.0185165,301.8,687.7624,24378.361,0.32761213,0.25944924,0.27770123,-1.1637853321728755,0.997168188285151,-0.006216546836910958,-0.0002242894770099353,-0.9970194075364069,-0.8622820437806865,0.06281561710409643,0.006216546836910958,0.0002242894770099353,0.9970194075364069,0.8622820437806865,0.06281561710409643,2.413610520189586
91,-5.9435124,304.05,687.7624,24378.361,0.32631227,0.2575955,0.27769923,-1.157704170378676,0.9969635721975582,-0.00621782271651938,-0.00022137730026704233,-0.9967758522750362,-0.8630965634687384,0.06196898215788738,0.00621782271651938,0.00022137730026704233,0.9967758522750362,0.8630965634687384,0.06196898215788738,2.4061516332527564
92,-5.877755,306.05,687.7624,24378.361,0.32517308,0.2559706,0.27769747,-1.1523575540160174,0.9967721697255815,-0.006219016677059612,-0.00021882630708806283,-0.9965460072949748,-0.8638027234603236,0.06123220638687176,0.006219016677059612,0.00021882630708806283,0.9965460072949748,0.8638027234603236,0.06123220638687176,2.407529197027506
93,-5.8073587,308.22,687.7624,24378.361,0.3239538,0.25423133,0.2776955,-1.1466166662179844,0.9965540068313422,-0.00622037812728538,-0.0002160977247583908,-0.9962817592678955,-0.8645497950754688,0.06044917114809904,0.00622037812728538,0.0002160977247583908,0.9962817592678955,0.8645497950754688,0.06044917114809904,2.410252978001352
94,-5.739201,310.35,687.7624,24378.361,0.32277387,0.25254774,0.27769363,-1.1410414524071282,0.9963288840878877,-0.0062217836356588735,-0.00021345839758634403,-0.9960066682986511,-0.8652634580142717,0.05969678604450788,0.0062217836356588735,0.00021345839758634403,0.9960066682986511,0.8652634580142717,0.05969678604450788,2.416075222636174
95,-5.676036,312.35,687.7624,24378.361,0.3216806,0.2509878,0.27769187,-1.1358582647970243,0.9961072812358704,-0.00622316778877598,-0.00021101461656540497,-0.995733588224829,-0.8659156729418219,0.05900462251799047,0.00622316778877598,0.00021101461656540497,0.995733588224829,0.8659156729418219,0.05900462251799047,2.4197177606984095
96,-5.586461,315.23,687.7624,24378.361,0.32013083,0.24877588,0.27768934,-1.1284793729705744,0.9957701551334169,-0.006225274692955352,-0.0002075529704634584,-0.9953140025105915,-0.8668241822760846,0.0580314704012827,0.006225274692955352,0.0002075529704634584,0.9953140025105915,0.8668241822760846,0.0580314704012827,2.3927655408618045
97,-5.5367775,316.85,687.7624,24378.361,0.31927162,0.24754941,0.2776879,-1.1243719134631678,0.995570873618247,-0.006226520794268714,-0.00020563498756080096,-0.9950637319285434,-0.8673189693260892,0.05749613260123859,0.006226520794268714,0.00020563498756080096,0.9950637319285434,0.8673189693260892,0.05749613260123859,2.410252932533876
98,-5.4707,319.03,687.7624,24378.361,0.31812918,0.24591863,0.277686,-1.1188914887477424,0.9952913853654004,-0.00622826926656908,-0.000203086512502002,-0.994710041640479,-0.8679660683055602,0.05678909097074708,0.00622826926656908,0.000203086512502002,0.994710041640479,0.8679660683055602,0.05678909097074708,2.4071168466777273
99,-7.5135956,298.15,687.29126,19056.852,2.0540035,1.4088134,0.1686526,-7.553104811294834,0.9958789071172293,-0.004872512529276695,-0.0002293586330884676,-1.0020539478854564,-0.6032961928136218,1.5753133462504636,0.004872512529276695,0.0002293586330884676,1.0020539478854564,0.6032961928136218,1.5753133462504636,0.4818320465572245
100,-7.3423243,303.15,687.29126,19056.852,2.0314174,1.3738196,0.16865614,-7.442966252037487,0.9951803542083075,-0.0048759327211913474,-0.00022283363691854262,-1.0023844484808793,-0.6119108287511275,1.5087453230065535,0.0048759327211913474,0.00022283363691854262,1.0023844484808793,0.6119108287511275,1.5087453230065535,0.5019244612768388
101,-7.176223,308.15,687.29126,19056.852,2.0095649,1.3399619,0.16865969,-7.3359936476757595,0.9943912653134555,-0.004879801967127578,-0.0002165363115413982,-1.0027544110974367,-0.6203834723848315,1.4455654603710846,0.004879801967127578,0.0002165363115413982,1.0027544110974367,0.6203834723848315,1.4455654603710846,0.4886849883094992
102,-7.0150404,313.15,687.29126,19056.852,1.9884082,1.3071873,0.1686632,-7.2320001561751965,0.9935037146841679,-0.0048841613582830505,-0.0002104567462878123,-1.00316677893777,-0.6287252425862477,1.3856031492790346,0.0048841613582830505,0.0002104567462878123,1.00316677893777,0.6287252425862477,1.3856031492790346,0.4548337994916354
103,-6.8585424,318.15,687.29126,19056.852,1.967916,1.2754436,0.16866675,-7.130825149239149,0.9925094679035658,-0.004889054068996099,-0.00020458564751608054,-1.0036245545846008,-0.6369476157928421,1.328694660812449,0.004889054068996099,0.00020458564751608054,1.0036245545846008,0.6369476157928421,1.328694660812449,0.4334058094929842
104,-9.34765,283.15,697.69836,27819.447,1.4694335,1.0595047,0.1999977,-5.329128691620035,0.9995354597019325,-0.006877092446856927,-0.0002525123986059627,-1.00016201546119,-0.6378415492637799,0.9088665986801671,0.006877092446856927,0.0002525123986059627,1.00016201546119,0.6378415492637799,0.9088665986801671,1.2047769041519665
105,-9.108292,288.15,697.69836,27819.447,1.4522064,1.0330762,0.20000324,-5.249108128529928,0.9994186943234911,-0.006877895920222689,-0.0002451666406237179,-1.000199338054517,-0.6455700517880764,0.8688400000298551,0.006877895920222689,0.0002451666406237179,1.000199338054517,0.6455700517880764,0.8688400000298551,1.364357127338522
106,-8.876877,293.15,697.69836,27819.447,1.4355657,1.0075507,0.20000885,-5.171559953229401,0.9992781568058131,-0.006878863220881561,-0.00023807644547402918,-1.0002432981133362,-0.6531086591546825,0.8308671728199407,0.006878863220881561,0.00023807644547402918,1.0002432981133362,0.6531086591546825,0.8308671728199407,1.5278161018704406
107,-8.653014,298.15,697.69836,27819.447,1.4194833,0.98288375,0.2000144,-5.096358034014832,0.9991101768531123,-0.006880019761116312,-0.00023122960309537548,-1.0002946893028588,-0.6604666633610082,0.7948305259694399,0.006880019761116312,0.00023122960309537548,1.0002946893028588,0.6604666633610082,0.7948305259694399,1.7064952012170096
108,-8.436326,303.15,697.69836,27819.447,1.4039302,0.95903134,0.2000199,-5.023373075729842,0.9989107047641809,-0.006881393629578321,-0.00022461475428410793,-1.0003543407069155,-0.667653718494469,0.760617522228532,0.006881393629578321,0.00022461475428410793,1.0003543407069155,0.667653718494469,0.760617522228532,1.7405462933705795
109,-8.226466,308.15,697.69836,27819.447,1.3888816,0.9359548,0.20002541,-4.952493720221344,0.9986753072966102,-0.006883015640878615,-0.00021822131779161314,-1.000423108171774,-0.6746784830024984,0.7281276186166368,0.006883015640878615,0.00021822131779161314,1.000423108171774,0.6746784830024984,0.7281276186166368,1.898416454422177
110,-8.023108,313.15,697.69836,27819.447,1.3743118,0.91361636,0.20003092,-4.883605188984754,0.99839915599334,-0.006884919442307381,-0.0002120394260458971,-1.0005018652348263,-0.6815500600977922,0.6972655503272426,0.006884919442307381,0.0002120394260458971,1.0005018652348263,0.6815500600977922,0.6972655503272426,1.9471610575399565
